970,0.2
980,0.2
990,0.2
1000,0.2
100,0.21
110,0.21
120,0.21
130,0.21
140,0.21
150,0.21
160,0.21
170,0.21
180,0.21
190,0.21
200,0.21
210,0.21
220,0.21
230,0.21
240,0.21
250,0.21
260,0.21
270,0.21
280,0.21
290,0.21
300,0.21
310,0.21
320,0.21
330,0.21
340,0.21
350,0.21
360,0.21
370,0.21
380,0.21
390,0.21
400,0.21
410,0.21
420,0.21
430,0.21
440,0.21
450,0.21
460,0.21
470,0.21
480,0.21
490,0.21
500,0.21
510,0.21
520,0.21
530,0.21
540,0.21
550,0.21
560,0.21
570,0.21
580,0.21
590,0.21
600,0.21
610,0.21
620,0.21
630,0.21
640,0.21
650,0.21
660,0.21
670,0.21
680,0.21
690,0.21
700,0.21
710,0.21
720,0.21
730,0.21
740,0.21
750,0.21
760,0.21
770,0.21
780,0.21
790,0.21
800,0.21
810,0.21
820,0.21
830,0.21
840,0.21
850,0.21
860,0.21
870,0.21
880,0.21
890,0.21
900,0.21
910,0.21
920,0.21
930,0.21
940,0.21
950,0.21
960,0.21
970,0.21
980,0.21
990,0.21
1000,0.21
100,0.22
110,0.22
120,0.22
130,0.22
140,0.22
150,0.22
160,0.22
170,0.22
180,0.22
190,0.22
200,0.22
210,0.22
220,0.22
230,0.22
240,0.22
250,0.22
260,0.22
270,0.22
280,0.22
290,0.22
300,0.22
310,0.22
320,0.22
330,0.22
340,0.22
350,0.22
360,0.22
370,0.22
380,0.22
390,0.22
400,0.22
410,0.22
420,0.22
430,0.22
440,0.22
450,0.22
460,0.22
470,0.22
480,0.22
490,0.22
500,0.22
510,0.22
520,0.22
530,0.22
540,0.22
550,0.22
560,0.22
570,0.22
580,0.22
590,0.22
600,0.22
610,0.22
620,0.22
630,0.22
640,0.22
650,0.22
660,0.22
670,0.22
680,0.22
690,0.22
700,0.22
710,0.22
720,0.22
730,0.22
740,0.22
750,0.22
760,0.22
770,0.22
780,0.22
790,0.22
800,0.22
810,0.22
820,0.22
830,0.22
840,0.22
850,0.22
860,0.22
870,0.22
880,0.22
890,0.22
900,0.22
910,0.22
920,0.22
930,0.22
940,0.22
950,0.22
960,0.22
970,0.22
980,0.22
990,0.22
1000,0.22
100,0.23
110,0.23
120,0.23
130,0.23
140,0.23
150,0.23
160,0.23
170,0.23
180,0.23
190,0.23
200,0.23
210,0.23
220,0.23
230,0.23
240,0.23
250,0.23
260,0.23
270,0.23
280,0.23
290,0.23
300,0.23
310,0.23
320,0.23
330,0.23
340,0.23
350,0.23
360,0.23
370,0.23
380,0.23
390,0.23
400,0.23
410,0.23
420,0.23
430,0.23
440,0.23
450,0.23
460,0.23
470,0.23
480,0.23
490,0.23
500,0.23
510,0.23
520,0.23
530,0.23
540,0.23
550,0.23
560,0.23
570,0.23
580,0.23
590,0.23
600,0.23
610,0.23
620,0.23
630,0.23
640,0.23
650,0.23
660,0.23
670,0.23
680,0.23
690,0.23
700,0.23
710,0.23
720,0.23
730,0.23
740,0.23
750,0.23
760,0.23
770,0.23
780,0.23
790,0.23
800,0.23
810,0.23
820,0.23
830,0.23
840,0.23
850,0.23
860,0.23
870,0.23
880,0.23
890,0.23
900,0.23
910,0.23
920,0.23
930,0.23
940,0.23
950,0.23
960,0.23
970,0.23
980,0.23
990,0.23
1000,0.23
100,0.24
110,0.24
120,0.24
130,0.24
140,0.24
150,0.24
160,0.24
170,0.24
180,0.24
190,0.24
200,0.24
210,0.24
220,0.24
230,0.24
240,0.24
250,0.24
260,0.24
270,0.24
280,0.24
290,0.24
300,0.24
310,0.24
320,0.24
330,0.24
340,0.24
350,0.24
360,0.24
370,0.24
380,0.24
390,0.24
400,0.24
410,0.24
420,0.24
430,0.24
440,0.24
450,0.24
460,0.24
470,0.24
480,0.24
490,0.24
500,0.24
510,0.24
520,0.24
530,0.24
540,0.24
550,0.24
560,0.24
570,0.24
580,0.24
590,0.24
600,0.24
610,0.24
620,0.24
630,0.24
640,0.24
650,0.24
660,0.24
670,0.24
680,0.24
690,0.24
700,0.24
710,0.24
720,0.24
730,0.24
740,0.24
750,0.24
760,0.24
770,0.24
780,0.24
790,0.24
800,0.24
810,0.24
820,0.24
830,0.24
840,0.24
850,0.24
860,0.24
870,0.24
880,0.24
890,0.24
900,0.24
910,0.24
920,0.24
930,0.24
940,0.24
950,0.24
960,0.24
970,0.24
980,0.24
990,0.24
1000,0.24
100,0.25
110,0.25
120,0.25
130,0.25
140,0.25
150,0.25
160,0.25
170,0.25
180,0.25
190,0.25
200,0.25
210,0.25
220,0.25
230,0.25
240,0.25
250,0.25
260,0.25
270,0.25
280,0.25
290,0.25
300,0.25
310,0.25
320,0.25
330,0.25
340,0.25
350,0.25
360,0.25
370,0.25
380,0.25
390,0.25
400,0.25
410,0.25
420,0.25
430,0.25
440,0.25
450,0.25
460,0.25
470,0.25
480,0.25
490,0.25
500,0.25
510,0.25
520,0.25
530,0.25
540,0.25
550,0.25
560,0.25
570,0.25
580,0.25
590,0.25
600,0.25
610,0.25
620,0.25
630,0.25
640,0.25
650,0.25
660,0.25
670,0.25
680,0.25
690,0.25
700,0.25
710,0.25
720,0.25
730,0.25
740,0.25
750,0.25
760,0.25
770,0.25
780,0.25
790,0.25
800,0.25
810,0.25
820,0.25
830,0.25
840,0.25
850,0.25
860,0.25
870,0.25
880,0.25
890,0.25
900,0.25
910,0.25
920,0.25
930,0.25
940,0.25
950,0.25
960,0.25
970,0.25
980,0.25
990,0.25
1000,0.25
100,0.26
110,0.26
120,0.26
130,0.26
140,0.26
150,0.26
160,0.26
170,0.26
180,0.26
190,0.26
200,0.26
210,0.26
220,0.26
230,0.26
240,0.26
250,0.26
260,0.26
270,0.26
280,0.26
290,0.26
300,0.26
310,0.26
320,0.26
330,0.26
340,0.26
350,0.26
360,0.26
370,0.26
380,0.26
390,0.26
400,0.26
410,0.26
420,0.26
430,0.26
440,0.26
450,0.26
460,0.26
470,0.26
480,0.26
490,0.26
500,0.26
510,0.26
520,0.26
530,0.26
540,0.26
550,0.26
560,0.26
570,0.26
580,0.26
590,0.26
600,0.26
610,0.26
620,0.26
630,0.26
640,0.26
650,0.26
660,0.26
670,0.26
680,0.26
690,0.26
700,0.26
710,0.26
720,0.26
730,0.26
740,0.26
750,0.26
760,0.26
770,0.26
780,0.26
790,0.26
800,0.26
810,0.26
820,0.26
830,0.26
840,0.26
850,0.26
860,0.26
870,0.26
880,0.26
890,0.26
900,0.26
910,0.26
920,0.26
930,0.26
940,0.26
950,0.26
960,0.26
970,0.26
980,0.26
990,0.26
1000,0.26
100,0.27
110,0.27
120,0.27
130,0.27
140,0.27
150,0.27
160,0.27
170,0.27
180,0.27
190,0.27
200,0.27
210,0.27
220,0.27
230,0.27
240,0.27
250,0.27
260,0.27
270,0.27
280,0.27
290,0.27
300,0.27
310,0.27
320,0.27
330,0.27
340,0.27
350,0.27
360,0.27
370,0.27
380,0.27
390,0.27
400,0.27
410,0.27
420,0.27
430,0.27
440,0.27
450,0.27
460,0.27
470,0.27
480,0.27
490,0.27
500,0.27
510,0.27
520,0.27
530,0.27
540,0.27
550,0.27
560,0.27
570,0.27
580,0.27
590,0.27
600,0.27
610,0.27
620,0.27
630,0.27
640,0.27
650,0.27
660,0.27
670,0.27
680,0.27
690,0.27
700,0.27
710,0.27
720,0.27
730,0.27
740,0.27
750,0.27
760,0.27
770,0.27
780,0.27
790,0.27
800,0.27
810,0.27
820,0.27
830,0.27
840,0.27
850,0.27
860,0.27
870,0.27
880,0.27
890,0.27
900,0.27
910,0.27
920,0.27
930,0.27
940,0.27
950,0.27
960,0.27
970,0.27
980,0.27
990,0.27
1000,0.27
100,0.28
110,0.28
120,0.28
130,0.28
140,0.28
150,0.28
160,0.28
170,0.28
180,0.28
190,0.28
200,0.28
210,0.28
220,0.28
230,0.28
240,0.28
250,0.28
260,0.28
270,0.28
280,0.28
290,0.28
300,0.28
310,0.28
320,0.28
330,0.28
340,0.28
350,0.28
360,0.28
370,0.28
380,0.28
390,0.28
400,0.28
410,0.28
420,0.28
430,0.28
440,0.28
450,0.28
460,0.28
470,0.28
480,0.28
490,0.28
500,0.28
510,0.28
520,0.28
530,0.28
540,0.28
550,0.28
560,0.28
570,0.28
580,0.28
590,0.28
600,0.28
610,0.28
620,0.28
630,0.28
640,0.28
650,0.28
660,0.28
670,0.28
680,0.28
690,0.28
700,0.28
710,0.28
720,0.28
730,0.28
740,0.28
750,0.28
760,0.28
770,0.28
780,0.28
790,0.28
800,0.28
810,0.28
820,0.28
830,0.28
840,0.28
850,0.28
860,0.28
870,0.28
880,0.28
890,0.28
900,0.28
910,0.28
920,0.28
930,0.28
940,0.28
950,0.28
960,0.28
970,0.28
980,0.28
990,0.28
1000,0.28
100,0.29
110,0.29
120,0.29
130,0.29
140,0.29
150,0.29
160,0.29
170,0.29
180,0.29
190,0.29
200,0.29
210,0.29
220,0.29
230,0.29
240,0.29
250,0.29
260,0.29
270,0.29
280,0.29
290,0.29
300,0.29
310,0.29
320,0.29
330,0.29
340,0.29
350,0.29
360,0.29
370,0.29
380,0.29
390,0.29
400,0.29
410,0.29
420,0.29
430,0.29
440,0.29
450,0.29
460,0.29
470,0.29
480,0.29
490,0.29
500,0.29
510,0.29
520,0.29
530,0.29
540,0.29
550,0.29
560,0.29
570,0.29
580,0.29
590,0.29
600,0.29
610,0.29
620,0.29
630,0.29
640,0.29
650,0.29
660,0.29
670,0.29
680,0.29
690,0.29
700,0.29
710,0.29
720,0.29
730,0.29
740,0.29
750,0.29
760,0.29
770,0.29
780,0.29
790,0.29
800,0.29
810,0.29
820,0.29
830,0.29
840,0.29
850,0.29
860,0.29
870,0.29
880,0.29
890,0.29
900,0.29
910,0.29
920,0.29
930,0.29
940,0.29
950,0.29
960,0.29
970,0.29
980,0.29
990,0.29
1000,0.29
100,0.3
110,0.3
120,0.3
130,0.3
140,0.3
150,0.3
160,0.3
170,0.3
180,0.3
190,0.3
200,0.3
210,0.3
220,0.3
230,0.3
240,0.3
250,0.3
260,0.3
270,0.3
280,0.3
290,0.3
300,0.3
310,0.3
320,0.3
330,0.3
340,0.3
350,0.3
360,0.3
370,0.3
380,0.3
390,0.3
400,0.3
410,0.3
420,0.3
430,0.3
440,0.3
450,0.3
460,0.3
470,0.3
480,0.3
490,0.3
500,0.3
510,0.3
520,0.3
530,0.3
540,0.3
550,0.3
560,0.3
570,0.3
580,0.3
590,0.3
600,0.3
610,0.3
620,0.3
630,0.3
640,0.3
650,0.3
660,0.3
670,0.3
680,0.3
690,0.3
700,0.3
710,0.3
720,0.3
730,0.3
740,0.3
750,0.3
760,0.3
770,0.3
780,0.3
790,0.3
800,0.3
810,0.3
820,0.3
830,0.3
840,0.3
850,0.3
860,0.3
870,0.3
880,0.3
890,0.3
900,0.3
910,0.3
920,0.3
930,0.3
940,0.3
950,0.3
960,0.3
970,0.3
980,0.3
990,0.3
1000,0.3
100,0.31
110,0.31
120,0.31
130,0.31
140,0.31
150,0.31
160,0.31
170,0.31
180,0.31
190,0.31
200,0.31
210,0.31
220,0.31
230,0.31
240,0.31
250,0.31
260,0.31
270,0.31
280,0.31
290,0.31
300,0.31
310,0.31
320,0.31
330,0.31
340,0.31
350,0.31
360,0.31
370,0.31
380,0.31
390,0.31
400,0.31
410,0.31
420,0.31
430,0.31
440,0.31
450,0.31
460,0.31
470,0.31
480,0.31
490,0.31
500,0.31
510,0.31
520,0.31
530,0.31
540,0.31
550,0.31
560,0.31
570,0.31
580,0.31
590,0.31
600,0.31
610,0.31
620,0.31
630,0.31
640,0.31
650,0.31
660,0.31
670,0.31
680,0.31
690,0.31
700,0.31
710,0.31
720,0.31
730,0.31
740,0.31
750,0.31
760,0.31
770,0.31
780,0.31
790,0.31
800,0.31
810,0.31
820,0.31
830,0.31
840,0.31
850,0.31
860,0.31
870,0.31
880,0.31
890,0.31
900,0.31
910,0.31
920,0.31
930,0.31
940,0.31
950,0.31
960,0.31
970,0.31
980,0.31
990,0.31
1000,0.31
100,0.32
110,0.32
120,0.32
130,0.32
140,0.32
150,0.32
160,0.32
170,0.32
180,0.32
190,0.32
200,0.32
210,0.32
220,0.32
230,0.32
240,0.32
250,0.32
260,0.32
270,0.32
280,0.32
290,0.32
300,0.32
310,0.32
320,0.32
330,0.32
340,0.32
350,0.32
360,0.32
370,0.32
380,0.32
390,0.32
400,0.32
410,0.32
420,0.32
430,0.32
440,0.32
450,0.32
460,0.32
470,0.32
480,0.32
490,0.32
500,0.32
510,0.32
520,0.32
530,0.32
540,0.32
550,0.32
560,0.32
570,0.32
580,0.32
590,0.32
600,0.32
610,0.32
620,0.32
630,0.32
640,0.32
650,0.32
660,0.32
670,0.32
680,0.32
690,0.32
700,0.32
710,0.32
720,0.32
730,0.32
740,0.32
750,0.32
760,0.32
770,0.32
780,0.32
790,0.32
800,0.32
810,0.32
820,0.32
830,0.32
840,0.32
850,0.32
860,0.32
870,0.32
880,0.32
890,0.32
900,0.32
910,0.32
920,0.32
930,0.32
940,0.32
950,0.32
960,0.32
970,0.32
980,0.32
990,0.32
1000,0.32
100,0.33
110,0.33
120,0.33
130,0.33
140,0.33
150,0.33
160,0.33
170,0.33
180,0.33
190,0.33
200,0.33
210,0.33
220,0.33
230,0.33
240,0.33
250,0.33
260,0.33
270,0.33
280,0.33
290,0.33
300,0.33
310,0.33
320,0.33
330,0.33
340,0.33
350,0.33
360,0.33
370,0.33
380,0.33
390,0.33
400,0.33
410,0.33
420,0.33
430,0.33
440,0.33
450,0.33
460,0.33
470,0.33
480,0.33
490,0.33
500,0.33
510,0.33
520,0.33
530,0.33
540,0.33
550,0.33
560,0.33
570,0.33
580,0.33
590,0.33
600,0.33
610,0.33
620,0.33
630,0.33
640,0.33
650,0.33
660,0.33
670,0.33
680,0.33
690,0.33
700,0.33
710,0.33
720,0.33
730,0.33
740,0.33
750,0.33
760,0.33
770,0.33
780,0.33
790,0.33
800,0.33
810,0.33
820,0.33
830,0.33
840,0.33
850,0.33
860,0.33
870,0.33
880,0.33
890,0.33
900,0.33
910,0.33
920,0.33
930,0.33
940,0.33
950,0.33
960,0.33
970,0.33
980,0.33
990,0.33
1000,0.33
100,0.34
110,0.34
120,0.34
130,0.34
140,0.34
150,0.34
160,0.34
170,0.34
180,0.34
190,0.34
200,0.34
210,0.34
220,0.34
230,0.34
240,0.34
250,0.34
260,0.34
270,0.34
280,0.34
290,0.34
300,0.34
310,0.34
320,0.34
330,0.34
340,0.34
350,0.34
360,0.34
370,0.34
380,0.34
390,0.34
400,0.34
410,0.34
420,0.34
430,0.34
440,0.34
450,0.34
460,0.34
470,0.34
480,0.34
490,0.34
500,0.34
510,0.34
520,0.34
530,0.34
540,0.34
550,0.34
560,0.34
570,0.34
580,0.34
590,0.34
600,0.34
610,0.34
620,0.34
630,0.34
640,0.34
650,0.34
660,0.34
670,0.34
680,0.34
690,0.34
700,0.34
710,0.34
720,0.34
730,0.34
740,0.34
750,0.34
760,0.34
770,0.34
780,0.34
790,0.34
800,0.34
810,0.34
820,0.34
830,0.34
840,0.34
850,0.34
860,0.34
870,0.34
880,0.34
890,0.34
900,0.34
910,0.34
920,0.34
930,0.34
940,0.34
950,0.34
960,0.34
970,0.34
980,0.34
990,0.34
1000,0.34
100,0.35
110,0.35
120,0.35
130,0.35
140,0.35
150,0.35
160,0.35
170,0.35
180,0.35
190,0.35
200,0.35
210,0.35
220,0.35
230,0.35
240,0.35
250,0.35
260,0.35
270,0.35
280,0.35
290,0.35
300,0.35
310,0.35
320,0.35
330,0.35
340,0.35
350,0.35
360,0.35
370,0.35
380,0.35
390,0.35
400,0.35
410,0.35
420,0.35
430,0.35
440,0.35
450,0.35
460,0.35
470,0.35
480,0.35
490,0.35
500,0.35
510,0.35
520,0.35
530,0.35
540,0.35
550,0.35
560,0.35
570,0.35
580,0.35
590,0.35
600,0.35
610,0.35
620,0.35
